Sentence #,Word,Tag
,between,O
,1991,O
,and,O
,1997,O
,to,O
,breast,O
,conservation,O
,surgery,O
,with,O
,or,O
,without,O
,RT,O
,.,O
,1991,O
,年,O
,から,O
,1997,O
,年,O
,までの,O
,間,O
,に,O
,スウェーデン,O
,乳癌,O
,グループ,O
,91,O
,放射線治療試験,O
,に,O
,ランダム,O
,に,O
,割,O
,り,O
,付,O
,けられた,O
,リンパ,O
,節転移陰性,O
,の,O
,I,O
,期,O
,および,O
,II,O
,期乳癌患者,O
,"1,003",O
,人,O
,を,O
,対象,O
,とした,O
,腫瘍組織,O
,を,O
,、,O
,放射線療法,O
,を,O
,伴,O
,うまたは,O
,伴,O
,わない,O
,乳房温存手術,O
,に,O
,対,O
,して,O
,採取,O
,した,O
,。,O
Sentence: 959,Systemic,O
,adjuvant,O
,treatment,O
,was,O
,sparsely,B-MT
,used,B-MT
,(,O
,8%,O
,),O
,.,O
,全身補助療法,O
,は,O
,疎使用,O
,(,O
,8%,O
,),O
,であった,O
,。,O
Sentence: 960,Subtyping,O
,was,O
,performed,O
,with,O
,immunohistochemistry,O
,and,O
,in,B-MT
,situ,B-MT
,hybridization,O
,on,O
,tissue,O
,microarrays,O
,for,O
,958,O
,tumors,O
,.,O
,サブタイピング,O
,は,O
,、,O
,免疫組織化学,O
,および,O
,組織,O
,マイクロアレイ,O
,上,O
,での,O
,958,O
,つの,O
,腫瘍,O
,に,O
,対,O
,する,O
,インサイチュハイブリダイゼーション,O
,によって,O
,実施,O
,された,O
,。,O
Sentence: 961,Rituximab,O
,(,B-MT
,R,B-MT
,),B-MT
,plus,O
,CHOP,O
,(,O
,cyclophosphamide,O
,",",O
,doxorubicin,O
,",",O
,vincristine,O
,",",O
,prednisone,O
,),O
,chemotherapy,O
,is,O
,the,O
,standard,O
,of,O
,care,O
,in,O
,previously,O
,untreated,O
,diffuse,O
,large,O
,B-cell,O
,lymphoma,O
,(,O
,DLBCL,O
,),O
,.,O
,リツキシマブ,O
,（,O
,登録商標,O
,）,O
,+,O
,CHOP,O
,（,O
,シクロホスファミド,O
,、,O
,ドキソルビシン,O
,、,O
,ビンクリスチン,O
,、,O
,プレドニゾン,O
,）,O
,化学療法,O
,は,O
,、,O
,未治療,O
,のびまん,O
,性大細胞型,O
,B,O
,細胞,O
,リンパ,O
,腫,O
,（,O
,DLBCL,O
,）,O
,における,O
,ケア,O
,の,O
,標準,O
,である,O
,。,O
Sentence: 962,Obinutuzumab,O
,(,O
,G,O
,),O
,is,O
,a,O
,glycoengineered,B-MT
,",",O
,type,O
,II,O
,",",O
,anti-CD20,O
,monoclonal,O
,antibody,O
,.,O
,オビヌツズマブ,O
,（,O
,G,O
,）,O
,は,O
,、,O
,グリコエンジニアリング,O
,された,O
,II,O
,型抗,O
,CD20,O
,モノクローナル,O
,抗体,O
,である,O
,。,O
Sentence: 963,GOYA,O
,was,O
,a,O
,randomized,O
,phase,O
,III,O
,study,O
,that,O
,compared,O
,G-CHOP,O
,with,O
,R-CHOP,O
,in,O
,patients,O
,with,O
,previously,O
,untreated,O
,advanced-stage,O
,DLBCL,O
,.,O
,GOYA,O
,は,O
,、,O
,未治療,O
,の,O
,進行期,O
,DLBCL,O
,患者,O
,の,O
,G-CHOP,O
,と,O
,R-CHOP,O
,を,O
,比較,O
,した,O
,無作為化第,O
,III,O
,相試験,O
,であった,O
,。,O
Sentence: 964,Patients,O
,(,O
,N,O
,=,O
,"1,418",O
,),O
,were,O
,randomly,O
,assigned,O
,to,O
,receive,O
,eight,O
,21-day,O
,cycles,O
,of,O
,G,O
,(,O
,n,O
,=,O
,706,O
,),O
,or,O
,R,O
,(,O
,n,O
,=,O
,712,O
,),O
,",",O
,plus,O
,six,O
,or,O
,eight,O
,cycles,O
,of,O
,CHOP,O
,.,O
,患者,O
,（,O
,N,O
,=,O
,"1,418",O
,）,O
,は,O
,、,O
,G,O
,（,O
,n,O
,=,O
,706,O
,）,O
,または,O
,R,O
,（,O
,n,O
,=,O
,712,O
,）,O
,の,O
,8,O
,つの,O
,21,O
,日間,O
,サイクル,O
,、,O
,および,O
,CHOP,O
,の,O
,6,O
,または,O
,8,O
,サイクル,O
,を,O
,受,O
,けるように,O
,ランダム,O
,に,O
,割,O
,り,O
,当,O
,てられた,O
,。,O
Sentence: 965,Primary,O
,end,O
,point,O
,was,O
,investigator-assessed,O
,progression-free,O
,survival,O
,(,O
,PFS,O
,),O
,.,O
,プライマリーエンドポイント,O
,は,O
,、,O
,治験責任医師,O
,の,O
,無増悪生存期間,O
,（,O
,PFS,O
,）,O
,であった,O
,。,O
Sentence: 966,After,O
,median,O
,observation,O
,of,O
,29,O
,months,O
,",",O
,the,O
,number,O
,of,O
,investigator-assessed,B-MT
,PFS,O
,events,O
,was,O
,similar,O
,between,O
,G,O
,(,O
,201,O
,;,O
,28.5%,O
,),O
,and,O
,R,O
,(,O
,215,O
,;,O
,30.2%,O
,),O
,",",O
,stratified,O
,hazard,O
,ratio,O
,was,O
,0.92,O
,(,O
,95%,O
,CI,O
,",",O
,0.76,O
,to,O
,1.11,O
,;,O
,P,O
,=,O
,.,O
,39,O
,),O
,",",O
,and,O
,3-year,O
,PFS,O
,rates,O
,were,O
,70%,O
,and,O
,67%,O
,",",O
,respectively,O
,.,O
,29,O
,ヵ,O
,月,O
,の,O
,中央値観察,O
,の,O
,後,O
,、,O
,調査,O
,された,O
,PFS,O
,事象,O
,の,O
,数,O
,は,O
,G,O
,(,O
,201,O
,;,O
,28.5%,O
,),O
,と,O
,R,O
,(,O
,215,O
,;,O
,30.2%,O
,),O
,との,O
,間,O
,で,O
,類似,O
,していた,O
,。,O
,層別,O
,ハザード,O
,比,O
,は,O
,0.92,O
,(,O
,95%CI,O
,、,O
,0.76,O
,～,O
,1.11,O
,;,O
,P,O
,=,O
,.,O
,39,O
,),O
,であり,O
,、,O
,3,O
,年,O
,PFS,O
,率,O
,はそれぞれ,O
,70%,O
,および,O
,67%,O
,であった,O
,。,O
Sentence: 967,Secondary,O
,end,O
,points,O
,of,O
,independently,O
,reviewed,O
,PFS,O
,",",O
,other,O
,time-to-event,B-MT
,end,B-MT
,points,B-MT
,",",O
,and,O
,tumor,O
,response,O
,rates,O
,were,O
,similar,O
,between,O
,arms,B-MT
,.,O
,独立,O
,して,O
,レビュー,O
,された,O
,PFS,O
,、,O
,他,O
,の,O
,事象終了時点,O
,、,O
,および,O
,腫瘍奏効率,O
,の,O
,二次,O
,エンドポイント,O
,は,O
,、,O
,腕間,O
,で,O
,類似,O
,していた,O
,。,O
Sentence: 968,In,O
,exploratory,O
,subgroup,O
,analyses,O
,",",O
,patients,O
,with,O
,germinal-center,O
,B,O
,cell,O
,–,O
,like,O
,subtype,O
,had,O
,a,O
,better,O
,PFS,O
,than,O
,did,O
,patients,O
,with,O
,activated,O
,B,O
,cell,O
,–,O
,like,O
,subtype,O
,",",O
,irrespective,O
,of,O
,treatment,O
,.,O
,探索的,O
,サブグループ,O
,解析,O
,では,O
,、,O
,胚中心,O
,B,O
,細胞様,O
,サブタイプ,O
,の,O
,患者,O
,は,O
,、,O
,治療,O
,にかかわらず,O
,、,O
,活性化,O
,B,O
,細胞様,O
,サブタイプ,O
,を,O
,有,O
,する,O
,患者,O
,よりも,O
,良好,O
,な,O
,PFS,O
,を,O
,有,O
,していた,O
,。,O
Sentence: 969,Frequencies,O
,of,O
,grade,O
,3,O
,to,O
,5,O
,adverse,O
,events,O
,(,O
,AEs,O
,;,O
,73.7%,O
,v,O
,64.7%,O
,",",O
,respectively,O
,),O
,and,O
,serious,O
,AEs,O
,(,O
,42.6%,O
,v,O
,37.6%,O
,",",O
,respectively,O
,),O
,were,B-MT
,higher,B-MT
,with,B-MT
,G-CHOP,O
,compared,O
,with,O
,R-CHOP,O
,.,O
,グレード,O
,3,O
,から,O
,5,O
,の,O
,有害事象,O
,(,O
,AE,O
,;,O
,73.7%v64.7%,O
,、,O
,それぞれ,O
,),O
,および,O
,重篤,O
,な,O
,AE,O
,(,O
,それぞれ,O
,42.6%v37.6%,O
,、,O
,それぞれ,O
,%v,O
,),O
,は,O
,、,O
,R-CHOP,O
,と,O
,比較,O
,して,O
,、,O
,G-CHOP,O
,と,O
,比較,O
,して,O
,高,O
,い,O
,値,O
,を,O
,示,O
,した,O
,。,O
Sentence: 970,Fatal,O
,AE,O
,frequencies,O
,were,O
,5.8%,O
,for,O
,G-CHOP,O
,and,O
,4.3%,O
,for,O
,R-CHOP,O
,.,O
,致死的,O
,AE,O
,頻度,O
,は,O
,G-CHOP,O
,では,O
,5.8%,O
,",",O
,R-CHOP,O
,では,O
,4.3%,O
,であった,O
,。,O
Sentence: 971,The,O
,most,O
,common,O
,AEs,O
,were,O
,neutropenia,O
,(,O
,G-CHOP,O
,",",O
,48.3%,O
,;,O
,R-CHOP,O
,",",O
,40.7%,O
,),O
,",",O
,infusion-related,O
,reactions,O
,(,O
,G-CHOP,O
,",",O
,36.1,B-MT
,%,O
,;,O
,R-CHOP,O
,",",O
,23.5%,O
,),O
,",",O
,nausea,O
,(,O
,G-CHOP,O
,",",O
,29.4%,O
,;,O
,R-CHOP,O
,",",O
,28.3%,O
,),O
,",",O
,and,O
,constipation,O
,(,O
,G-CHOP,O
,",",O
,23.4%,O
,;,O
,R-CHOP,O
,",",O
,24.5%,O
,),O
,.,O
,",",O
,O
,（,O
,G-CHOP,O
,、,O
,36.3,O
,％,O
,、,O
,R-CHOP,O
,、,O
,23.5,O
,％,O
,）,O
,、,O
,吐,O
,き,O
,気,O
,（,O
,G-CHOP,O
,、,O
,29.4,O
,％,O
,）,O
,などの,O
,好中球減少症,O
,（,O
,G-CHOP,O
,、,O
,48.3,O
,％,O
,;,O
,R-CHOP,O
,、,O
,40.7,O
,％,O
,;,O
,R-CHOP,O
,、,O
,28.3,O
,％,O
,）,O
,、,O
,および,O
,便秘,O
,（,O
,G-CHOP,O
,、,O
,23.4,O
,％,O
,;,O
,R-CHOP,O
,、,O
,24.5,O
,％,O
,）,O
,。,O
Sentence: 972,G-CHOP,O
,did,O
,not,O
,improve,O
,PFS,O
,compared,O
,with,O
,R-CHOP,O
,in,O
,patients,O
,with,O
,previously,O
,untreated,O
,DLBCL,O
,.,O
,G-CHOP,O
,は,O
,、,O
,未治療,O
,DLBCL,O
,患者,O
,の,O
,R-CHOP,O
,と,O
,比較,O
,して,O
,PFS,O
,を,O
,改善,O
,しなかった,O
,。,O
Sentence: 973,AEs,O
,reported,O
,with,O
,G,O
,were,O
,consistent,O
,with,O
,the,O
,known,O
,safety,O
,profile,O
,.,O
,G,O
,で,O
,報告,O
,された,O
,AE,O
,は,O
,、,O
,既知,O
,の,O
,安全性,O
,プロファイル,O
,と,O
,一致,O
,していた,O
,。,O
Sentence: 974,Biomarker,O
,analyses,O
,may,O
,help,O
,define,O
,a,O
,future,O
,role,O
,for,O
,G,O
,in,O
,DLBCL,O
,.,O
,バイオマーカー,O
,分析,O
,は,O
,DLBCL,O
,における,O
,G,O
,の,O
,今後,O
,の,O
,役割,O
,を,O
,定義,O
,するのに,O
,役立,O
,つかもしれない,O
,。,O
Sentence: 975,We,O
,examined,O
,the,O
,efficacy,O
,and,O
,safety,O
,of,O
,thalidomide,O
,(,O
,THD,O
,),O
,for,O
,the,O
,prevention,O
,of,O
,delayed,O
,nausea,O
,and,O
,vomiting,O
,in,O
,patients,O
,who,O
,received,O
,highly,O
,emetogenic,O
,chemotherapy,O
,(,O
,HEC,O
,),O
,.,O
,高度嘔吐化学療法,O
,（,O
,HEC,O
,）,O
,を,O
,受,O
,けた,O
,患者,O
,の,O
,遅延性吐,O
,き,O
,気,O
,および,O
,嘔吐,O
,の,O
,予防,O
,のための,O
,サリドマイド,O
,（,O
,THD,O
,）,O
,の,O
,有効性,O
,および,O
,安全性,O
,を,O
,調,O
,べた,O
,。,O
Sentence: 976,In,O
,a,O
,randomized,O
,",",O
,double-blind,O
,",",O
,active-controlled,O
,",",O
,phase,O
,III,O
,trial,O
,",",O
,chemotherapy-naive,O
,patients,O
,with,O
,cancer,O
,who,O
,were,O
,scheduled,O
,to,O
,receive,O
,HEC,O
,that,O
,contained,O
,cisplatin,O
,or,O
,cyclophosphamide-doxorubicin,O
,/,O
,epirubincin,O
,≥,O
,50,O
,mg,O
,/,O
,m2,O
,regimens,O
,were,O
,randomly,O
,assigned,O
,to,O
,a,O
,THD,B-MT
,group,B-MT
,(,O
,100,O
,mg,O
,twice,B-MT
,daily,B-MT
,on,O
,days,O
,1,O
,to,O
,5,O
,),O
,or,O
,placebo,O
,group,O
,",",O
,both,O
,with,O
,palonosetron,O
,(,O
,0.25,O
,mg,O
,on,B-MT
,day,B-MT
,1,B-MT
,),O
,and,O
,dexamethasone,O
,(,O
,12,B-MT
,mg,O
,on,O
,day,O
,1,O
,;,O
,8,O
,mg,O
,on,O
,days,O
,2,O
,to,O
,4,O
,),O
,.,O
,ランダム,O
,化二重盲検比較試験,O
,では,O
,、,O
,シスプラチン,O
,または,O
,シクロホスファミド-ドキソルビシン,O
,/,O
,エピルルビン,O
,≧,O
,50,O
,mg,O
,/,O
,m2,O
,の,O
,レジメン,O
,を,O
,含,O
,む,O
,予定,O
,の,O
,癌患者,O
,を,O
,対象,O
,とした,O
,化学療法未治療,O
,の,O
,患者,O
,は,O
,、,O
,パロノセトロン,O
,(,O
,0.25,O
,mg,O
,/,O
,日,O
,),O
,と,O
,デキサメタゾン,O
,(,O
,1,O
,mg,O
,/,O
,日,O
,、,O
,2,O
,~,O
,4,O
,日,O
,),O
,、,O
,デキサメタゾン,O
,(,O
,8,O
,mg,O
,on,O
,day1,O
,日目,O
,),O
,と,O
,デキサメタゾン,O
,(,O
,1,O
,~,O
,mg,O
,/,O
,日,O
,),O
,を,O
,併用,O
,した,O
,化学療法未治療患者,O
,(,O
,100,O
,mg,O
,/,O
,日,O
,),O
,に,O
,ランダム,O
,に,O
,割,O
,り,O
,付,O
,けられた,O
,。,O
,5,O
,12,O
,。,O
Sentence: 977,Primary,O
,end,O
,point,O
,was,O
,complete,O
,response,O
,to,O
,vomiting,O
,—,O
,no,O
,emesis,O
,or,O
,use,O
,of,O
,rescue,O
,medication,O
,—,O
,in,O
,the,O
,delayed,O
,phase,O
,(,O
,25,O
,to,O
,120,O
,h,O
,),O
,.,O
,一次,O
,エンドポイント,O
,は,O
,嘔吐,O
,の,O
,遅延相,O
,(,O
,25,O
,～,O
,120,O
,時間,O
,),O
,で,O
,嘔吐,O
,または,O
,救助薬,O
,の,O
,使用,O
,に,O
,対,O
,して,O
,完全,O
,な,O
,反応,O
,であった,O
,。,O
Sentence: 978,Nausea,O
,and,O
,anorexia,O
,on,O
,days,O
,1,O
,to,O
,5,O
,were,O
,evaluated,O
,by,O
,the,O
,4-point,O
,Likert,O
,scale,O
,(,O
,0,O
,",",O
,no,O
,symptoms,O
,;,O
,3,O
,",",O
,severe,O
,),O
,.,O
,1,O
,~,O
,5,O
,日目,O
,の,O
,悪心,O
,および,O
,食欲不振,O
,は,O
,、,O
,4,O
,点,O
,リッカートスケール,O
,(,O
,0,O
,、,O
,無症状,O
,、,O
,3,O
,、,O
,重度,O
,),O
,によって,O
,評価,O
,された,O
,。,O
Sentence: 979,Quality,O
,of,O
,life,O
,was,O
,assessed,O
,by,O
,the,O
,European,O
,Organization,O
,for,O
,Research,O
,and,O
,Treatment,O
,of,O
,Cancer,O
,QLQ-C30,O
,version,O
,3,O
,questionnaire,O
,on,O
,days,O
,−,B-MT
,1,B-MT
,and,O
,6,O
,.,O
,Quality,O
,of,O
,Life,O
,は,O
,、,O
,European,O
,Organization,O
,for,O
,Research,O
,and,O
,Treatment,O
,of,O
,Cancer,O
,QLQ-C30,O
,バージョン,O
,3,O
,質問表,O
,(,O
,1,O
,日目,O
,および,O
,6,O
,日目,O
,),O
,によって,O
,評価,O
,された,O
,。,O
Sentence: 980,Of,O
,656,O
,patients,O
,",",O
,638,O
,were,O
,evaluable,O
,:,O
,317,O
,in,O
,the,O
,THD,O
,group,O
,and,O
,321,O
,in,O
,the,O
,control,O
,group,O
,.,O
,656,O
,人,O
,の,O
,患者,O
,のうち,O
,638,O
,人,O
,は,O
,評価可能,O
,であり,O
,、,O
,THD,O
,群,O
,では,O
,317,O
,人,O
,、,O
,対照群,O
,では,O
,321,O
,人,O
,であった,O
,。,O
Sentence: 981,We,O
,evaluated,O
,the,O
,efficacy,O
,and,O
,safety,O
,of,O
,momelotinib,O
,",",O
,a,O
,potent,O
,and,O
,selective,O
,Janus,O
,kinase,O
,1,O
,and,O
,2,O
,inhibitor,O
,(,O
,JAKi,O
,),O
,",",O
,compared,O
,with,O
,ruxolitinib,O
,",",O
,in,O
,JAKi-na,O
,ï,O
,ve,O
,patients,O
,with,O
,myelofibrosis,O
,.,O
,私,O
,たちは,O
,、,O
,骨髄線維症,O
,の,O
,JAKi-naive,O
,患者,O
,において,O
,、,O
,ルクスリチニブ,O
,と,O
,比較,O
,して,O
,、,O
,強力,O
,かつ,O
,選択的,O
,な,O
,Janus,O
,キナーゼ,O
,1,O
,および,O
,2,O
,阻害剤,O
,（,O
,JAKi,O
,）,O
,である,O
,momelotinib,O
,の,O
,有効性,O
,および,O
,安全性,O
,を,O
,評価,O
,した,O
,。,O
Sentence: 982,Patients,O
,(,O
,N,O
,=,O
,432,O
,),O
,with,O
,high,O
,risk,O
,or,O
,intermediate-2,O
,risk,O
,or,O
,symptomatic,O
,intermediate-1,O
,risk,B-MT
,myelofibrosis,O
,were,O
,randomly,O
,assigned,O
,to,O
,receive,O
,24,O
,weeks,O
,of,O
,treatment,O
,with,O
,momelotinib,O
,200,O
,mg,O
,once,O
,daily,O
,or,O
,ruxolitinib,B-MT
,20,O
,mg,O
,twice,O
,a,O
,day,O
,(,O
,or,O
,per,B-MT
,label,B-MT
,),B-MT
,",",O
,after,O
,which,O
,all,O
,patients,O
,could,O
,receive,O
,open-label,O
,momelotinib,O
,.,O
,高,O
,リスク,O
,または,O
,中間,O
,2,O
,リスク,O
,または,O
,症候性中間,O
,1,O
,危険性骨髄線維症,O
,を,O
,有,O
,する,O
,患者,O
,（,O
,N,O
,=,O
,432,O
,）,O
,を,O
,、,O
,ムモエロチニブ,O
,200,O
,mg,O
,を,O
,1,O
,日,O
,1,O
,回,O
,または,O
,ルクソール,O
,20,O
,mg,O
,を,O
,1,O
,日,O
,2,O
,回,O
,（,O
,または,O
,ラベル,O
,ごとに,O
,）,O
,、,O
,すべての,O
,患者,O
,が,O
,オープンラベル,O
,の,O
,モメロチニブ,O
,を,O
,受,O
,けた,O
,。,O
Sentence: 983,The,O
,primary,O
,end,O
,point,O
,was,O
,a,O
,≥,O
,35%,O
,reduction,O
,in,O
,spleen,O
,volume,O
,at,O
,24,O
,weeks,O
,of,O
,therapy,O
,.,O
,主要,O
,エンドポイント,O
,は,O
,、,O
,24,O
,週間,O
,の,O
,治療,O
,で,O
,脾臓体積,O
,が,O
,35,O
,％,O
,以上減少,O
,したことであった,O
,。,O
Sentence: 984,Secondary,O
,end,O
,points,O
,were,O
,rates,O
,of,O
,symptom,O
,response,O
,and,O
,effects,O
,on,O
,RBC,O
,transfusion,O
,requirements,O
,.,O
,副次的,O
,エンドポイント,O
,は,O
,、,O
,症状,O
,の,O
,反応率,O
,および,O
,RBC,O
,輸血,O
,の,O
,必要性,O
,に,O
,対,O
,する,O
,影響,O
,であった,O
,。,O
Sentence: 985,A,O
,≥,O
,35%,O
,reduction,O
,in,O
,spleen,O
,volume,O
,at,O
,week,O
,24,O
,was,O
,achieved,B-MT
,by,B-MT
,a,O
,similar,O
,proportion,O
,of,O
,patients,O
,in,O
,both,O
,treatment,O
,arms,O
,:,O
,26.5%,O
,of,O
,the,O
,momelotinib,O
,group,O
,and,O
,29%,O
,of,O
,the,O
,ruxolitinib,O
,group,O
,(,O
,noninferior,O
,;,O
,P,O
,=,O
,.,O
,011,O
,),O
,.,O
,第,O
,24,O
,週,O
,の,O
,脾臓体積,O
,の,O
,≧,O
,35,O
,％,O
,の,O
,減少,O
,は,O
,、,O
,両方,O
,の,O
,治療群,O
,における,O
,患者,O
,の,O
,割合,O
,が,O
,同程度,O
,であることによって,O
,達成,O
,された,O
,：,O
,モモロチニブ,O
,群,O
,の,O
,26.5,O
,％,O
,および,O
,ルクソールチリニブ,O
,群,O
,の,O
,29,O
,％,O
,（,O
,非劣性,O
,;,O
,P,O
,=,O
,.,O
,011,O
,）,O
,。,O
Sentence: 986,A,O
,≥,O
,50%,O
,reduction,O
,in,O
,the,O
,total,O
,symptom,O
,score,O
,was,O
,observed,O
,in,O
,28.4%,O
,and,O
,42.2%,O
,of,O
,patients,O
,who,O
,received,O
,momelotinib,O
,and,O
,ruxolitinib,O
,",",O
,respectively,O
,",",O
,indicating,O
,that,O
,noninferiority,O
,was,O
,not,O
,met,O
,(,O
,P,O
,=,O
,.,O
,98,O
,),O
,.,O
,モメロチニブ,O
,と,O
,ルキソリチニブ,O
,をそれぞれ,O
,投与,O
,された,O
,患者,O
,の,O
,28.4%,O
,および,O
,42.2%,O
,で,O
,、,O
,全症状,O
,スコア,O
,の,O
,50%,O
,以上,O
,の,O
,減少,O
,が,O
,観察,O
,され,O
,、,O
,非劣性,O
,が,O
,満,O
,たされていないことが,O
,示,O
,された,O
,(,O
,P,O
,=,O
,.,O
,98,O
,),O
,。,O
Sentence: 987,Transfusion,B-MT
,rate,B-MT
,",",O
,transfusion,O
,independence,O
,",",O
,and,O
,transfusion,O
,dependence,O
,were,O
,improved,O
,with,O
,momelotinib,O
,(,O
,all,O
,with,O
,nominal,O
,P,O
,≤,O
,.,O
,019,O
,),O
,.,O
,輸血速度,O
,、,O
,輸血,O
,の,O
,独立性,O
,、,O
,輸血依存症,O
,は,O
,、,O
,モメロチニブ,O
,で,O
,改善,O
,された,O
,(,O
,名目上,O
,は,O
,P,O
,≤,O
,0.019,O
,以下,O
,),O
,。,O
Sentence: 988,The,O
,most,O
,common,O
,grade,O
,≥,O
,3,O
,hematologic,O
,abnormalities,O
,in,O
,either,O
,group,O
,were,O
,thrombocytopenia,O
,and,O
,anemia,O
,.,O
,いずれの,O
,群,O
,においても,O
,、,O
,最,O
,も,O
,一般的,O
,な,O
,グレード,O
,≥,O
,3,O
,の,O
,血液学的異常,O
,は,O
,血小板減少,O
,と,O
,貧血,O
,であった,O
,。,O
Sentence: 989,Grade,O
,≥,O
,3,O
,infections,O
,occurred,O
,in,O
,7%,O
,of,O
,patients,O
,who,O
,received,O
,momelotinib,O
,and,O
,3%,O
,of,O
,patients,O
,who,O
,received,O
,ruxolitinib,O
,.,O
,グレード,O
,≥,O
,3,O
,感染,O
,は,O
,、,O
,モメロチニブ,O
,を,O
,受,O
,けた,O
,患者,O
,の,O
,7%,O
,、,O
,ルキソリチニブ,O
,を,O
,投与,O
,された,O
,患者,O
,の,O
,3%,O
,で,O
,発生,O
,した,O
,。,O
Sentence: 990,Treatment-emergent,B-MT
,peripheral,O
,neuropathy,O
,occurred,O
,in,O
,10%,O
,of,O
,patients,O
,who,O
,received,O
,momelotinib,O
,(,O
,all,O
,grade,O
,≤,O
,2,O
,),O
,and,O
,5%,O
,of,O
,patients,O
,who,O
,received,O
,ruxolitinib,O
,(,O
,all,O
,grade,O
,≤,O
,3,O
,),O
,.,O
,治療開始,O
,の,O
,末梢神経障害,O
,は,O
,、,O
,モメロチニブ,O
,を,O
,受,O
,けた,O
,患者,O
,の,O
,10%,O
,(,O
,全,O
,グレード,O
,2,O
,以下,O
,),O
,、,O
,ルキソリチニブ,O
,を,O
,投与,O
,された,O
,患者,O
,の,O
,5%,O
,(,O
,全,O
,グレード,O
,≦,O
,3,O
,),O
,であった,O
,。,O
Sentence: 991,In,O
,JAKi-na,O
,ï,O
,ve,O
,patients,O
,with,O
,myelofibrosis,O
,",",O
,24,O
,weeks,O
,of,O
,momelotinib,O
,treatment,O
,was,O
,noninferior,B-MT
,to,B-MT
,ruxolitinib,O
,for,O
,spleen,O
,response,O
,but,B-MT
,not,B-MT
,for,B-MT
,symptom,B-MT
,response,B-MT
,.,O
,JAKi,O
,未経験,O
,の,O
,骨髄線維症,O
,の,O
,患者,O
,では,O
,、,O
,24,O
,週,O
,の,O
,モエロチニブ,O
,治療,O
,は,O
,、,O
,脾臓応答,O
,については,O
,ルクソリチニブ,O
,より,O
,劣,O
,っていたが,O
,、,O
,症状応答,O
,に,O
,関,O
,しては,O
,劣,O
,っていた,O
,。,O
Sentence: 992,Momelotinib,O
,treatment,O
,was,O
,associated,O
,with,O
,a,O
,reduced,O
,transfusion,O
,requirement,O
,.,O
,モメロチニブ,O
,治療,O
,は,O
,、,O
,輸血,O
,の,O
,必要性,O
,の,O
,低減,O
,と,O
,関連,O
,していた,O
,。,O
Sentence: 993,Opioid-induced,O
,constipation,O
,(,O
,OIC,O
,),O
,is,O
,a,O
,frequent,O
,and,O
,debilitating,O
,adverse,O
,effect,O
,(,O
,AE,O
,),O
,of,O
,opioids,O
,—,O
,common,O
,analgesics,O
,for,O
,cancer,O
,pain,O
,.,O
,オピオイド,O
,誘発性便秘,O
,（,O
,OIC,O
,）,O
,は,O
,、,O
,癌疼痛,O
,のための,O
,一般的,O
,な,O
,鎮痛薬,O
,である,O
,オピオイド,O
,の,O
,頻繁,O
,で,O
,衰弱性,O
,の,O
,有害作用,O
,（,O
,AE,O
,）,O
,である,O
,。,O
Sentence: 994,We,O
,investigated,O
,the,O
,efficacy,O
,and,O
,safety,O
,of,O
,a,O
,peripherally,O
,acting,O
,μ-,O
,opioid,O
,receptor,O
,antagonist,O
,",",O
,naldemedine,O
,(,O
,S-297995,O
,),O
,",",O
,for,O
,OIC,O
,",",O
,specifically,O
,in,O
,patients,O
,with,O
,cancer,O
,.,O
,我,O
,々,O
,は,O
,、,O
,特,O
,に,O
,癌患者,O
,の,O
,OIC,O
,に,O
,対,O
,する,O
,末梢作用性,O
,μ-,O
,オピオイド,O
,受容体,O
,アンタゴニスト,O
,、,O
,ナルメデジン,O
,（,O
,S-297995,O
,）,O
,の,O
,有効性,O
,および,O
,安全性,O
,を,O
,調,O
,べた,O
,。,O
Sentence: 995,This,O
,phase,O
,III,O
,trial,O
,consisted,O
,of,O
,a,O
,2-week,O
,",",O
,randomized,O
,",",O
,double-blind,O
,",",O
,placebo-controlled,O
,study,O
,(,O
,COMPOSE-4,O
,),O
,and,O
,an,O
,open-label,O
,",",O
,12-week,O
,extension,O
,study,O
,(,O
,COMPOSE-5,O
,),O
,.,O
,この,O
,第,O
,3,O
,相試験,O
,は,O
,、,O
,2,O
,週間無作為化二重盲検,O
,プラセボ,O
,対照試験,O
,（,O
,COMPOSE-4,O
,）,O
,と,O
,オープンラベル,O
,試験,O
,（,O
,12,O
,週間延長試験,O
,）,O
,（,O
,COMPOSE-5,O
,）,O
,で,O
,構成,O
,されています,O
,。,O
Sentence: 996,In,O
,COMPOSE-4,B-MT
,",",O
,eligible,O
,adults,O
,with,O
,OIC,O
,and,O
,cancer,O
,were,O
,randomly,O
,assigned,O
,on,O
,a,O
,1,O
,:,O
,1,O
,basis,O
,to,O
,receive,O
,once-daily,O
,oral,O
,naldemedine,O
,0.2,O
,mg,O
,or,O
,placebo,O
,.,O
,MO,O
,E4,O
,では,O
,、,O
,OIC,O
,およびがんを,O
,有,O
,する,O
,適格成人,O
,が,O
,、,O
,1,O
,日,O
,1,O
,回,O
,の,O
,経口,O
,ナルトメディジン,O
,0.2,O
,mg,O
,または,O
,プラセボ,O
,を,O
,投与,O
,するために,O
,、,O
,1,O
,:,O
,1,O
,ベース,O
,で,O
,ランダム,O
,に,O
,割,O
,り,O
,付,O
,けられた,O
,。,O
Sentence: 997,The,O
,primary,O
,end,O
,point,O
,was,O
,the,O
