Sentence #,Word,Tag
,flow,O
,is,O
,maintained,O
,unless,O
,severe,O
,atherosclerosis,O
,coexists,O
,in,O
,these,O
,vascular,O
,beds,O
,.,O
,
Sentence: 1068,In,O
,many,O
,cases,B-UG
,of,O
,hypertension,O
,",",O
,sodium,O
,transport,O
,across,O
,the,O
,cell,O
,wall,O
,is,O
,abnormal,O
,",",O
,because,O
,the,O
,sodium,O
,-,O
,potassium,O
,pump,O
,(,O
,Na+,O
,",",O
,K+,O
,-,O
,ATPase,O
,),O
,is,O
,defective,O
,or,B-UG
,inhibited,B-UG
,or,O
,because,O
,permeability,O
,to,O
,sodium,O
,ions,O
,is,O
,increased,O
,.,O
,
Sentence: 1069,The,O
,result,O
,is,O
,increased,O
,intracellular,O
,sodium,O
,",",O
,which,O
,makes,O
,the,O
,cell,O
,more,O
,sensitive,O
,to,O
,sympathetic,O
,stimulation,O
,.,O
,
Sentence: 1070,Calcium,O
,follows,O
,sodium,O
,",",O
,so,O
,accumulation,O
,of,O
,intracellular,O
,calcium,O
,may,O
,be,O
,responsible,O
,for,O
,the,O
,increased,O
,sensitivity,O
,.,O
,
Sentence: 1071,Because,B-UG
,Na+,O
,",",O
,K+,O
,-,O
,ATPase,O
,may,B-UG
,pump,O
,norepinephrine,O
,back,O
,into,O
,sympathetic,O
,neurons,O
,(,O
,thus,O
,inactivating,O
,this,O
,neurotransmitter,O
,),O
,",",O
,inhibition,O
,of,O
,this,O
,mechanism,O
,could,O
,also,B-UG
,enhance,O
,the,O
,effect,O
,of,O
,norepinephrine,O
,",",O
,increasing,O
,BP,O
,.,O
,
Sentence: 1072,Defects,O
,in,O
,sodium,O
,transport,O
,may,O
,occur,O
,in,O
,normotensive,O
,children,O
,of,O
,hypertensive,O
,parents,O
,.,O
,
Sentence: 1073,Sympathetic,O
,stimulation,O
,increases,O
,blood,O
,pressure,O
,",",O
,usually,O
,more,O
,in,O
,patients,O
,with,O
,elevated,O
,BP,O
,and,O
,hypertension,O
,than,O
,in,O
,normotensive,O
,patients,O
,.,O
,
Sentence: 1074,Whether,O
,this,O
,hyperresponsiveness,O
,resides,O
,in,O
,the,O
,sympathetic,O
,nervous,O
,system,O
,or,O
,in,O
,the,O
,myocardium,O
,and,O
,vascular,O
,smooth,O
,muscle,O
,is,O
,unknown,O
,.,O
,
Sentence: 1075,A,O
,high,O
,resting,O
,pulse,O
,rate,O
,",",O
,which,O
,may,B-UG
,result,O
,from,O
,increased,O
,sympathetic,O
,nervous,O
,activity,O
,",",O
,is,O
,a,O
,well,O
,-,O
,known,O
,predictor,O
,of,O
,hypertension,O
,.,O
,
Sentence: 1076,In,O
,some,O
,hypertensive,O
,patients,O
,",",O
,circulating,B-UG
,plasma,O
,catecholamine,O
,levels,O
,during,O
,rest,O
,are,O
,higher,O
,than,O
,normal,O
,.,O
,
Sentence: 1077,The,O
,renin,O
,-,O
,angiotensin,O
,-,O
,aldosterone,O
,system,O
,helps,O
,regulate,O
,blood,O
,volume,O
,and,O
,therefore,O
,blood,O
,pressure,O
,.,O
,
Sentence: 1078,Renin,O
,",",O
,an,O
,enzyme,O
,formed,O
,in,O
,the,O
,juxtaglomerular,O
,apparatus,O
,",",O
,catalyzes,O
,conversion,O
,of,O
,angiotensinogen,O
,to,O
,angiotensin,O
,I,O
,.,O
,
Sentence: 1079,This,O
,inactive,O
,product,O
,is,O
,cleaved,O
,by,O
,ACE,O
,",",O
,mainly,O
,in,O
,the,O
,lungs,O
,but,B-UG
,also,B-UG
,in,O
,the,O
,kidneys,O
,and,O
,brain,O
,",",O
,to,O
,angiotensin,O
,II,O
,",",O
,a,O
,potent,O
,vasoconstrictor,O
,that,O
,also,B-UG
,stimulates,O
,autonomic,O
,centers,O
,in,O
,the,O
,brain,O
,to,O
,increase,O
,sympathetic,O
,discharge,O
,and,O
,stimulates,O
,release,O
,of,O
,aldosterone,O
,and,O
,vasopressin,O
,.,O
,
Sentence: 1080,Aldosterone,O
,and,O
,vasopressin,O
,cause,O
,sodium,O
,and,O
,water,O
,retention,O
,",",O
,elevating,O
,BP,O
,.,O
,
Sentence: 1081,Chest,O
,x,O
,-,O
,ray,O
,may,O
,have,O
,characteristic,O
,findings,O
,.,O
,
Sentence: 1082,In,O
,patients,O
,with,O
,emphysema,O
,",",O
,changes,B-UG
,can,I-UG
,include,I-UG
,lung,B-UG
,hyperinflation,I-UG
,manifested,I-UG
,as,I-UG
,a,O
,flat,O
,diaphragm,O
,(,O
,ie,O
,",",O
,increase,O
,in,O
,the,O
,angle,O
,formed,O
,by,O
,the,O
,sternum,O
,and,O
,anterior,O
,diaphragm,O
,on,O
,a,O
,lateral,O
,film,O
,from,O
,the,O
,normal,O
,value,O
,of,O
,45°,O
,to,O
,>,B-UG
,90°,O
,),O
,",",O
,rapid,O
,tapering,O
,of,O
,hilar,B-UG
,vessels,B-UG
,",",O
,and,B-UG
,bullae,B-UG
,(,O
,ie,O
,",",O
,radiolucencies,O
,>,O
,1,O
,cm,O
,surrounded,O
,by,O
,arcuate,O
,",",O
,hairline,O
,shadows,O
,),O
,.,O
,
Sentence: 1083,Other,O
,typical,O
,findings,O
,include,O
,widening,O
,of,O
,the,O
,retrosternal,O
,airspace,O
,and,O
,a,O
,narrow,O
,cardiac,O
,shadow,O
,.,O
,
Sentence: 1084,Emphysematous,O
,changes,O
,occurring,O
,predominantly,O
,in,O
,the,O
,lung,O
,bases,O
,suggest,O
,alpha,O
,-,O
,1,O
,antitrypsin,O
,deficiency,O
,.,O
,
Sentence: 1085,The,O
,lungs,O
,may,O
,look,O
,normal,O
,or,O
,have,O
,increased,O
,lucency,O
,secondary,O
,to,O
,loss,O
,of,O
,parenchyma,O
,.,O
,
Sentence: 1086,Among,O
,patients,O
,with,O
,chronic,O
,obstructive,O
,bronchitis,O
,",",O
,chest,O
,x,O
,-,O
,rays,O
,may,O
,be,O
,normal,O
,or,O
,may,O
,show,B-UG
,a,O
,bibasilar,O
,increase,O
,in,O
,bronchovascular,O
,markings,O
,as,O
,a,O
,result,O
,of,O
,bronchial,O
,wall,O
,thickening,O
,.,O
,
Sentence: 1087,Prominent,O
,hila,O
,suggest,O
,large,O
,central,O
,pulmonary,O
,arteries,O
,that,O
,may,O
,signify,O
,pulmonary,O
,hypertension,O
,.,O
,
Sentence: 1088,Right,O
,ventricular,O
,enlargement,O
,that,O
,occurs,O
,in,O
,cor,O
,pulmonale,O
,may,O
,be,O
,masked,O
,by,O
,lung,O
,hyperinflation,O
,or,O
,may,O
,manifest,B-UG
,as,B-UG
,encroachment,O
,of,O
,the,O
,heart,O
,shadow,O
,on,B-UG
,the,I-UG
,retrosternal,I-UG
,space,I-UG
,or,O
,by,B-UG
,widening,O
,of,O
,the,O
,transverse,O
,cardiac,O
,shadow,O
,in,O
,comparison,O
,with,O
,previous,O
,chest,O
,x,O
,-,O
,rays,O
,.,O
,
Sentence: 1089,Chest,O
,CT,O
,may,O
,reveal,O
,abnormalities,O
,that,O
,are,O
,not,O
,apparent,O
,on,O
,the,O
,chest,O
,x,O
,-,O
,ray,O
,and,O
,may,O
,also,O
,suggest,O
,coexisting,O
,or,O
,complicating,O
,disorders,O
,",",O
,such,O
,as,O
,pneumonia,O
,",",O
,pneumoconiosis,O
,",",O
,or,O
,lung,O
,cancer,O
,.,O
,
Sentence: 1090,CT,O
,helps,O
,assess,O
,the,O
,extent,O
,and,O
,distribution,O
,of,O
,emphysema,O
,",",O
,estimated,O
,either,O
,by,O
,visual,O
,scoring,O
,or,O
,with,O
,analysis,O
,of,O
,the,O
,distribution,O
,of,O
,lung,O
,density,O
,.,O
,
Sentence: 1091,Indications,O
,for,O
,obtaining,O
,CT,O
,in,O
,patients,O
,with,O
,COPD,O
,include,O
,evaluation,O
,for,O
,lung,O
,volume,O
,reduction,O
,surgery,O
,",",O
,suspicion,O
,of,O
,coexisting,O
,or,O
,complicating,O
,disorders,O
,that,O
,are,O
,not,O
,clearly,O
,evident,O
,or,O
,excluded,O
,by,O
,chest,O
,x,O
,-,O
,ray,O
,",",O
,suspicion,O
,of,O
,lung,O
,cancer,O
,",",O
,and,O
,screening,O
,for,O
,lung,O
,cancer,O
,.,O
,
Sentence: 1092,Alpha,O
,-,O
,1,O
,antitrypsin,O
,levels,O
,should,O
,be,O
,measured,O
,in,O
,patients,O
,<,O
,50,O
,yr,O
,with,O
,symptomatic,O
,COPD,O
,and,O
,in,O
,nonsmokers,O
,of,B-UG
,any,I-UG
,age,I-UG
,with,O
,COPD,O
,to,O
,detect,O
,alpha,O
,-,O
,1,O
,antitrypsin,O
,deficiency,O
,.,O
,
Sentence: 1093,Other,O
,indications,O
,of,O
,possible,B-UG
,alpha,O
,-,O
,1,O
,antitrypsin,O
,deficiency,O
,include,O
,a,O
,family,O
,history,O
,of,O
,premature,O
,COPD,O
,or,O
,unexplained,O
,liver,O
,disease,O
,",",O
,lower,O
,-,O
,lobe,O
,distribution,O
,of,O
,emphysema,O
,",",O
,and,O
,COPD,O
,associated,O
,with,O
,antineutrophil,O
,cytoplasmic,O
,antibody,O
,(,O
,ANCA,O
,),O
,-,O
,positive,O
,vasculitis,O
,.,O
,
Sentence: 1094,If,O
,levels,O
,of,O
,alpha,O
,-,O
,1,O
,antitrypsin,O
,are,O
,low,O
,",",O
,the,O
,diagnosis,O
,should,O
,be,O
,confirmed,O
,by,O
,genetic,O
,testing,O
,to,O
,establish,O
,the,O
,alpha,O
,-,O
,1,O
,antitrypsin,O
,phenotype,O
,.,O
,
Sentence: 1095,ECG,O
,",",O
,often,O
,done,O
,to,O
,exclude,O
,cardiac,O
,causes,B-UG
,of,O
,dyspnea,O
,",",O
,typically,O
,shows,B-UG
,diffusely,O
,low,O
,QRS,O
,voltage,O
,with,O
,a,O
,vertical,O
,heart,O
,axis,O
,caused,O
,by,O
,lung,B-UG
,hyperinflation,O
,and,O
,increased,O
,P,O
,-,O
,wave,O
,voltage,O
,or,O
,rightward,O
,shifts,O
,of,O
,the,O
,P,O
,-,O
,wave,O
,vector,O
,caused,O
,by,O
,right,O
,atrial,O
,enlargement,O
,in,O
,patients,O
,with,O
,advanced,O
,emphysema,O
,.,O
,
Sentence: 1096,Findings,O
,of,O
,right,O
,ventricular,O
,hypertrophy,O
,include,O
,an,O
,R,O
,or,B-UG
,R′,O
,wave,O
,as,O
,tall,O
,as,O
,or,O
,taller,O
,than,O
,the,O
,S,O
,wave,O
,in,O
,lead,O
,V1,O
,;,O
,an,O
,R,O
,wave,O
,smaller,O
,than,O
,the,O
,S,O
,wave,O
,in,O
,lead,B-UG
,V6,O
,;,O
,right,O
,-,O
,axis,O
,deviation,O
,>,O
,110°,O
,without,O
,right,O
,bundle,O
,branch,O
,block,O
,;,O
,or,O
,some,O
,combination,O
,of,O
,these,O
,.,O
,
Sentence: 1097,Multifocal,O
,atrial,O
,tachycardia,O
,",",O
,an,O
,arrhythmia,O
,that,O
,can,B-UG
,accompany,O
,COPD,O
,",",O
,manifests,O
,as,O
,a,O
,tachyarrhythmia,O
,with,O
,polymorphic,O
,P,O
,waves,O
,and,O
,variable,O
,PR,O
,intervals,O
,.,O
,
Sentence: 1098,Echocardiography,O
,is,O
,occasionally,O
,useful,O
,for,O
,assessing,O
,right,O
,ventricular,O
,function,O
,and,O
,pulmonary,O
,hypertension,O
,",",O
,although,O
,air,O
,trapping,O
,makes,B-UG
,it,B-UG
,technically,O
,difficult,O
,in,O
,patients,O
,with,O
,COPD,O
,.,O
,
Sentence: 1099,Echocardiography,O
,is,O
,most,O
,often,O
,indicated,O
,when,O
,coexistent,O
,left,O
,ventricular,O
,or,O
,valvular,O
,heart,O
,disease,O
,is,B-UG
,suspected,B-UG
,.,O
,
Sentence: 1100,CBC,O
,is,O
,of,O
,little,O
,diagnostic,O
,value,O
,in,O
,the,O
,evaluation,O
,of,O
,COPD,O
,but,O
,may,O
,show,O
,erythrocythemia,O
,(,O
,Hct,O
,>,O
,48,O
,%,O
,),O
,if,O
,the,O
,patient,O
,has,O
,chronic,O
,hypoxemia,O
,.,O
,
Sentence: 1101,Sjögren,O
,syndrome,O
,(,O
,SS,O
,),O
,is,O
,a,O
,relatively,O
,common,O
,chronic,O
,",",O
,autoimmune,O
,",",O
,systemic,O
,",",O
,inflammatory,O
,disorder,O
,of,O
,unknown,O
,cause,O
,.,O
,
Sentence: 1102,It,O
,is,O
,characterized,O
,by,O
,dryness,O
,of,O
,the,O
,mouth,O
,",",O
,eyes,O
,",",O
,and,O
,other,O
,mucous,O
,membranes,O
,due,O
,to,O
,lymphocytic,O
,infiltration,O
,of,O
,exocrine,O
,glands,O
,and,O
,secondary,O
,gland,O
,dysfunction,O
,.,O
,
Sentence: 1103,SS,O
,can,O
,affect,O
,various,O
,exocrine,O
,glands,O
,or,O
,other,O
,organs,O
,.,O
,
Sentence: 1104,Diagnosis,O
,is,O
,by,O
,specific,O
,criteria,O
,relating,O
,to,O
,eye,O
,",",O
,mouth,O
,",",O
,and,O
,salivary,O
,gland,O
,involvement,O
,",",O
,autoantibodies,O
,",",O
,and,O
,(,O
,occasionally,O
,),O
,histopathology,O
,.,O
,
Sentence: 1105,Treatment,O
,is,O
,usually,O
,symptomatic,O
,.,O
,
Sentence: 1106,SS,O
,is,O
,chronic,O
,",",O
,and,O
,death,O
,may,O
,occasionally,O
,result,O
,from,O
,pulmonary,O
,infection,O
,and,O
,",",O
,rarely,O
,",",O
,from,O
,renal,O
,failure,O
,or,O
,lymphoma,O
,.,O
,
Sentence: 1107,Associated,O
,systemic,O
,autoimmune,O
,disorders,O
,may,O
,dictate,O
,prognosis,O
,.,O
,
Sentence: 1108,SS,O
,should,O
,be,O
,initially,O
,managed,O
,by,O
,topical,O
,therapy,O
,of,O
,dry,O
,eyes,O
,and,O
,dry,O
,mouth,O
,.,O
,
Sentence: 1109,Other,O
,systemic,O
,manifestations,O
,of,O
,SS,O
,should,O
,be,O
,treated,O
,depending,O
,on,O
,the,O
,severity,O
,and,O
,the,O
,involved,B-UG
,organ,O
,.,O
,
Sentence: 1110,Recognition,O
,of,O
,therapies,O
,for,O
,other,O
,conditions,O
,that,O
,can,O
,exacerbate,O
,dryness,O
,complaints,O
,is,O
,crucial,O
,.,O
,
Sentence: 1111,Hydroxychloroquine,O
,5,O
,mg,O
,/,O
,kg,O
,of,O
,body,O
,weight,O
,po,B-UG
,once,O
,/,O
,day,O
,is,O
,usually,O
,given,O
,to,O
,halt,O
,the,O
,progression,O
,of,O
,the,O
,disease,O
,and,O
,for,O
,the,O
,treatment,O
,of,O
,arthralgias,O
,",",O
,but,O
,methotrexate,O
,can,O
,also,O
,be,O
,given,O
,for,O
,musculoskeletal,O
,manifestations,O
,.,O
,
Sentence: 1112,Dry,O
,eyes,O
,should,O
,be,O
,treated,O
,with,O
,lubricating,O
,eye,O
,preparations,O
,(,O
,initially,O
,drops,O
,such,O
,as,O
,hypromellose,O
,or,O
,methylcellulose,O
,and,O
,an,O
,OTC,O
,ointment,O
,at,O
,bedtime,O
,),O
,.,O
,
Sentence: 1113,Other,O
,treatments,O
,include,O
,drainage,O
,(,O
,punctal,O
,),O
,duct,O
,closure,O
,and,O
,topical,O
,cyclosporine,O
,.,O
,
Sentence: 1114,Skin,O
,and,O
,vaginal,O
,dryness,O
,can,O
,be,O
,treated,O
,with,O
,lubricants,O
,.,O
,
Sentence: 1115,Mouth,O
,dryness,O
,may,O
,be,O
,avoided,O
,by,O
,sipping,O
,fluids,O
,throughout,O
,the,O
,day,O
,",",O
,chewing,O
,sugarless,O
,gum,O
,",",O
,and,O
,using,O
,a,O
,saliva,O
,substitute,O
,containing,O
,carboxymethylcellulose,O
,as,B-UG
,a,I-UG
,mouthwash,I-UG
,.,O
,
Sentence: 1116,Drugs,O
,that,O
,decrease,O
,salivary,O
,secretion,O
,(,O
,eg,O
,",",O
,antihistamines,O
,",",O
,antidepressants,O
,",",O
,other,O
,anticholinergics,O
,),O
,should,O
,be,O
,avoided,O
,.,O
,
Sentence: 1117,Fastidious,O
,oral,O
,hygiene,O
,and,O
,regular,O
,dental,O
,visits,O
,are,O
,essential,O
,.,O
,
Sentence: 1118,Stones,O
,must,O
,be,O
,promptly,O
,removed,O
,",",O
,preserving,O
,viable,O
,salivary,O
,tissue,O
,.,O
,
Sentence: 1119,The,O
,pain,O
,of,O
,suddenly,O
,enlarged,O
,salivary,O
,glands,O
,is,O
,generally,O
,best,O
,treated,O
,with,O
,warm,O
,compresses,O
,and,O
,analgesics,O
,.,O
,
Sentence: 1120,Pilocarpine,O
,5,O
,mg,O
,po,O
,tid,O
,or,O
,cevimeline,O
,HCl,O
,30,O
,mg,O
,po,O
,tid,O
,can,O
,stimulate,O
,salivary,O
,production,O
,but,O
,should,O
,be,O
,avoided,O
,in,O
,patients,O
,with,O
,bronchospasm,O
,and,O
,closed,O
,-,O
,angle,O
,glaucoma,O
,.,O
,
Sentence: 1121,Most,O
,cases,O
,are,O
,sporadic,O
,",",O
,with,O
,late,O
,onset,O
,(,O
,≥,O
,65,O
,yr,O
,),O
,and,O
,unclear,O
,etiology,O
,.,O
,
Sentence: 1122,Risk,O
,of,O
,developing,O
,the,O
,disease,O
,is,O
,best,O
,predicted,O
,by,O
,age,O
,.,O
,
Sentence: 1123,However,O
,",",O
,about,O
,5,O
,to,O
,15,O
,%,O
,of,O
,cases,O
,are,O
,familial,O
,;,O
,half,O
,of,O
,these,O
,cases,O
,have,O
,an,O
,early,O
,(,B-UG
,presenile,I-UG
,),I-UG
,onset,O
,(,O
,<,O
,65,O
,yr,O
,),O
,and,O
,are,O
,typically,O
,related,O
,to,O
,specific,O
,genetic,O
,mutations,O
,.,O
,
Sentence: 1124,At,O
,least,O
,5,O
,distinct,O
,genetic,O
,loci,O
,",",O
,located,O
,on,O
,chromosomes,O
,1,O
,",",O
,12,O
,",",O
,14,O
,",",O
,19,O
,",",O
,and,O
,21,O
,",",O
,influence,O
,initiation,O
,and,O
,progression,O
,of,O
,Alzheimer,O
,disease,O
,.,O
,
Sentence: 1125,Mutations,O
,in,O
,genes,O
,for,O
,the,O
,amyloid,O
,precursor,O
,protein,O
,",",O
,presenilin,O
,I,O
,",",O
,and,O
,presenilin,O
,II,O
,may,O
,lead,O
,to,O
,autosomal,O
,dominant,O
,forms,O
,of,O
,Alzheimer,O
,disease,O
,",",O
,typically,O
,with,O
,presenile,O
,onset,O
,.,O
,
Sentence: 1126,In,O
,affected,O
,patients,O
,",",O
,the,O
,processing,O
,of,O
,amyloid,O
,precursor,O
,protein,O
,is,O
,altered,O
,",",O
,leading,O
,to,O
,deposition,O
,and,O
,fibrillar,O
,aggregation,O
,of,O
,beta,O
,-,O
,amyloid,O
,;,O
,beta,O
,-,O
,amyloid,O
,is,O
,the,O
,main,O
,component,O
,of,O
,senile,O
,plaques,O
,",",O
,which,O
,consist,O
,of,O
,degenerated,O
,axonal,O
,or,O
,dendritic,O
,processes,O
,",",O
,astrocytes,O
,",",O
,and,O
,glial,O
,cells,O
,around,O
,an,O
,amyloid,O
,core,O
,.,O
,
Sentence: 1127,Beta,O
,-,O
,amyloid,O
,may,O
,also,O
,alter,O
,kinase,O
,and,O
,phosphatase,O
,activities,O
,in,O
,ways,O
,that,O
,eventually,O
,lead,O
,to,O
,hyperphosphorylation,O
,of,O
,tau,O
,and,O
,formation,O
,of,O
,neurofibrillary,O
,tangles,O
,.,O
,
Sentence: 1128,Other,O
,genetic,O
,determinants,O
,include,O
,the,O
,apolipoprotein,O
,(,O
,apo,O
,),O
,E,O
,alleles,O
,(,O
,ε,O
,),O
,.,O
,
Sentence: 1129,Apo,O
,E,O
,proteins,O
,influence,O
,beta,O
,-,O
,amyloid,O
,deposition,O
,",",O
,cytoskeletal,O
,integrity,O
,",",O
,and,O
,efficiency,O
,of,O
,neuronal,O
,repair,O
,.,O
,
Sentence: 1130,Risk,O
,of,O
,Alzheimer,O
,disease,O
,is,O
,substantially,O
,increased,O
,in,O
,people,O
,with,O
,2,O
,ε4,O
,alleles,O
,and,O
,may,O
,be,O
,decreased,O
,in,O
,those,O
,who,O
,have,O
,the,O
,ε2,O
,allele,O
,.,O
,
Sentence: 1131,For,O
,people,O
,with,O
,2,O
,ε4,O
,alleles,O
,",",O
,risk,O
,of,O
,developing,O
,Alzheimer,O
,disease,O
,by,O
,age,O
,75,O
,is,O
,about,O
,10,O
,to,O
,30,O
,times,O
,that,O
,for,O
,people,O
,without,O
,the,O
,allele,O
,.,O
,
Sentence: 1132,Variants,O
,in,O
,SORL1,O
,may,O
,also,O
,be,O
,involved,O
,;,O
,they,O
,are,O
,more,O
,common,O
,among,O
,people,O
,with,O
,late,O
,-,O
,onset,O
,Alzheimer,O
,disease,O
,.,O
,
Sentence: 1133,These,O
,variants,O
,may,O
,cause,O
,the,O
,gene,O
,to,O
,malfunction,O
,",",O
,possibly,O
,resulting,O
,in,O
,increased,O
,production,O
,of,O
,beta,O
,-,O
,amyloid,O
,.,O
,
Sentence: 1134,The,O
,relationship,O
,of,O
,other,O
,factors,O
,(,O
,eg,O
,",",O
,low,O
,hormone,O
,levels,O
,",",O
,metal,O
,exposure,O
,),O
,and,O
,Alzheimer,O
,disease,O
,is,O
,under,O
,study,O
,",",O
,but,O
,no,O
,definite,O
,causal,O
,links,O
,have,O
,been,O
,established,O
,.,O
,
Sentence: 1135,Distinguishing,O
,Alzheimer,O
,disease,O
,from,O
,other,O
,dementias,O
,is,O
,difficult,O
,.,O
,
Sentence: 1136,Assessment,O
,tools,O
,(,O
,eg,O
,",",O
,Hachinski,O
,Ischemic,O
,Score,O
,—,B-UG
,see,I-UG
,Table,I-UG
,:,O
,Modified,O
,Hachinski,O
,Ischemic,O
,Score,O
,),O
,can,O
,help,O
,distinguish,O
,vascular,O
,dementia,O
,from,O
,Alzheimer,O
,disease,O
,.,O
,
Sentence: 1137,Fluctuations,O
,in,O
,cognition,O
,",",O
,parkinsonian,O
,symptoms,O
,",",O
,well,O
,-,O
,formed,O
,visual,O
,hallucinations,O
,",",O
,and,O
,relative,O
,preservation,O
,of,O
,short,O
,-,O
,term,O
,memory,O
,suggest,O
,Lewy,O
,body,O
,dementia,O
,rather,O
,than,O
,Alzheimer,O
,disease,O
,(,O
,Differences,O
,Between,O
,Alzheimer,O
,Disease,O
,and,O
,Lewy,O
,Body,O
,Dementia,O
,),O
,.,O
,
Sentence: 1138,These,O
,findings,O
,increase,O
,the,O
,probability,O
,that,O
,dementia,O
,is,O
,due,O
,to,O
,Alzheimer,O
,disease,O
,.,O
,
Sentence: 1139,However,O
,",",O
,the,O
,guidelines,O
,(,O
,1,O
,",",O
,2,O
,),O
,do,O
,not,O
,advocate,O
,routine,O
,use,O
,of,O
,these,O
,biomarkers,O
,for,O
,diagnosis,O
,because,O
,standardization,O
,and,O
,availability,O
,are,O
,limited,O
,at,O
,this,O
,time,O
,.,O
,
Sentence: 1140,Also,O
,",",O
,they,O
,do,O
,not,O
,recommend,O
,routine,O
,testing,O
,for,O
,the,O
,apo,O
,ε4,O
,allele,O
,.,O
,
Sentence: 1141,Schizophrenia,O
,is,B-UG
,characterized,I-UG
,by,I-UG
,psychosis,O
,(,O
,loss,O
,of,O
,contact,O
,with,O
,reality,O
,),O
,",",O
,hallucinations,O
,(,O
,false,O
,perceptions,O
,),O
,",",O
,delusions,O
,(,O
,false,O
,beliefs,O
,),O
,",",O
,disorganized,O
,speech,O
,and,O
,behavior,O
,",",O
,flattened,O
,affect,O
,(,O
,restricted,O
,range,O
,of,O
,emotions,O
,),O
,",",O
,cognitive,O
,deficits,O
,(,O
,impaired,O
,reasoning,O
,and,O
,problem,O
,solving,O
,),O
,",",O
,and,O
,occupational,O
,and,O
,social,O
,dysfunction,O
,.,O
,
Sentence: 1142,The,O
,cause,O
,is,O
,unknown,O
,",",O
,but,O
,evidence,O
,for,O
,a,O
,genetic,O
,component,O
,is,O
,strong,O
,.,O
,
Sentence: 1143,Symptoms,O
,usually,O
,begin,O
,in,O
,adolescence,O
,or,O
,early,B-UG
,adulthood,O
,.,O
,
Sentence: 1144,One,O
,or,O
,more,O
,episodes,O
,of,O
,symptoms,O
,must,O
,last,O
,≥,O
,6,O
,mo,O
,before,O
,the,O
,diagnosis,O
,is,O
,made,O
,.,O
,
Sentence: 1145,Treatment,O
,consists,O
,of,O
,drug,O
,therapy,O
,",",O
,psychotherapy,O
,",",O
,and,O
,rehabilitation,O
,.,O
,
Sentence: 1146,Worldwide,O
,",",O
,the,O
,prevalence,O
,of,O
,schizophrenia,O
,is,O
,about,O
,1,O
,%,O
,.,O
,
Sentence: 1147,The,O
,rate,O
,is,O
,comparable,O
,among,O
,men,O
,and,O
,women,O
,and,O
,relatively,O
,constant,O
,cross,O
,-,O
,culturally,O
,.,O
,
Sentence: 1148,The,O
,rate,O
,is,O
,higher,O
,among,O
,lower,O
,socioeconomic,O
,classes,O
,in,O
,urban,O
,areas,O
,",",O
,perhaps,O
,because,O
,its,O
,disabling,O
,effects,O
,lead,O
,to,O
,unemployment,O
,and,O
,poverty,O
,.,O
,
Sentence: 1149,Similarly,O
,",",O
,a,O
,higher,O
,prevalence,O
,among,O
,single,O
,people,O
,may,O
,reflect,O
,the,O
,effect,O
,of,O
,illness,O
,or,O
,illness,O
,precursors,O
,on,O
,social,O
,functioning,O
,.,O
,
Sentence: 1150,The,O
,average,O
,age,O
,at,O
,onset,O
,is,O
,early,B-UG
,to,B-UG
,mid,O
,20s,O
,in,O
,women,O
,and,O
,somewhat,O
,earlier,O
,in,O
,men,O
,;,O
,about,O
,40,O
,%,O
,of,O
,males,O
,have,B-UG
,their,I-UG
,first,I-UG
,episode,I-UG
,before,O
,age,O
,20,O
,.,O
,
Sentence: 1151,Onset,O
,is,O
,rare,O
,in,O
,childhood,O
,",",O
,but,O
,early,O
,-,O
,adolescent,O
,onset,O
,or,O
,late,O
,-,O
,life,O
,onset,O
,(,O
,when,O
,it,O
,is,O
,sometimes,O
,called,O
,paraphrenia,O
,),O
,may,O
,occur,O
,.,O
,
Sentence: 1152,Schizophrenia,O
,is,O
,a,O
,chronic,O
,illness,O
,that,O
,may,O
,progress,O
,through,O
,several,O
,phases,O
,",",O
,although,O
,duration,O
,and,O
,patterns,O
,of,O
,phases,O
,can,O
,vary,O
,.,O
,
Sentence: 1153,Patients,O
,with,O
,schizophrenia,O
,tend,O
,to,O
,develop,O
,psychotic,O
,symptoms,O
,an,O
,average,O
,of,O
,12,O
,to,O
,24,O
,mo,O
,before,O
,presenting,O
,for,O
,medical,O
,care,O
,.,O
,
Sentence: 1154,Symptoms,O
,of,O
,schizophrenia,O
,typically,O
,impair,O
,the,O
,ability,O
,to,O
,function,O
,and,O
,often,O
,markedly,O
,interfere,O
,with,O
,work,O
,",",O
,social,O
,relationships,O
,",",O
,and,O
,self,O
,-,O
,care,O
,.,O
,
Sentence: 1155,Unemployment,O
,",",O
,isolation,O
,",",O
,deteriorated,O
,relationships,O
,",",O
,and,O
,diminished,O
,quality,O
,of,O
,life,O
,are,O
,common,O
,outcomes,O
,.,O
,
Sentence: 1156,In,O
,the,O
,premorbid,O
,phase,O
,",",O
,patients,O
,may,O
,show,O
,no,O
,symptoms,O
,or,O
,may,O
,have,O
,impaired,O
,social,O
,competence,O
,",",O
,mild,O
,cognitive,O
,disorganization,O
,or,O
,perceptual,B-UG
,distortion,B-UG
,",",O
,a,O
,diminished,O
,capacity,O
,to,O
,experience,O
,pleasure,O
,(,O
,anhedonia,O
,),O
,",",O
,and,O
,other,O
,general,O
,coping,O
,deficiencies,O
,.,O
,
Sentence: 1157,Such,O
,traits,O
,may,O
,be,O
,mild,O
,and,O
,recognized,O
,only,O
,in,O
,retrospect,O
,or,O
,may,O
,be,O
,more,O
,noticeable,O
,",",O
,with,O
,impairment,O
,of,O
